Source	Precision	Recall	Fmeasure	ErrorRate	MAD	MNAD
foxbusiness	0.9733333333333334	0.24914675767918087	0.3967391304347826	0.7508532423208192	46043.578125	1.0252314268655027E-6
ycharts-com	0.4346629986244842	0.2696245733788396	0.3328067403896788	0.7303754266211604	8.29606976E8	4.9950644315233106E-11
nasdaq-com	1.0	1.0	1.0	0.0	0.0	NaN
boston-com	0.7842046718576196	0.6015358361774744	0.680830516658619	0.3984641638225256	1311122.75	3.4481462307667243E-7
bostonmerchant	0.7842046718576196	0.6015358361774744	0.680830516658619	0.3984641638225256	1311115.25	3.4462570397408854E-7
fool	0.6841121495327103	0.6245733788395904	0.6529884032114183	0.3754266211604096	4.40196128E8	1.759109409249504E-7
insidestocks	0.7456647398843931	0.4402730375426621	0.5536480686695279	0.5597269624573379	738423.4375	6.295229013630887E-7
marketwatch	0.6634699215344376	0.6493174061433447	0.6563173781802499	0.35068259385665534	6.34716288E8	3.329349951286531E-8
zacks	0.7037037037037037	0.5836177474402731	0.6380597014925373	0.41638225255972694	4.16168928E8	3.300201711908812E-8
screamingmedia	0.6934097421203438	0.6194539249146758	0.6543488057683641	0.38054607508532423	6.26904768E8	3.330391606937155E-8
stocknod	0.7842046718576196	0.6015358361774744	0.680830516658619	0.3984641638225256	1310721.625	3.348655184254312E-7
howthemarketworks	0.8326180257510729	0.49658703071672355	0.6221272047033671	0.5034129692832765	28698.009765625	6.947586257410876E-7
pc-quote	0.8031968031968032	0.6860068259385665	0.7399907961343765	0.31399317406143346	2.23723056E8	8.193676137580042E-8
chron	0.7842046718576196	0.6015358361774744	0.680830516658619	0.3984641638225256	1310448.875	3.282869442955416E-7
optimum	0.6644295302013423	0.591296928327645	0.6257336343115124	0.408703071672355	6.3678648E7	2.1034701092048635E-7
business-insider	0.7842046718576196	0.6015358361774744	0.680830516658619	0.3984641638225256	1311115.25	3.4462570397408854E-7
wallstreetsurvivor	0.6738519212746017	0.613481228668942	0.6422510049129075	0.38651877133105805	2.9338032E8	3.595111479626212E-7
barrons	0.8264094955489614	0.47525597269624575	0.6034669555796317	0.5247440273037542	4.31205728E8	3.8826598824925895E-7
predictwallstreet	0.7966666666666666	0.20392491467576793	0.3247282608695652	0.7960750853242321	710424.5	7.104002008873067E-8
cnn-money	0.7667525773195877	0.507679180887372	0.6108829568788501	0.49232081911262804	9.9973008E7	3.349774715388776E-7
easystockalterts	0.6993524514338575	0.6450511945392492	0.6711051930758988	0.3549488054607508	93148.0078125	1.071991391654592E-6
personal-wealth-biz	0.6766256590509666	0.6569965870307167	0.6666666666666666	0.3430034129692833	47336.75	1.058838620338065E-6
