Source	Precision	Recall	Fmeasure	ErrorRate	MAD	MNAD
bloomberg	0.6656862745098039	0.5858498705780846	0.6232216613125287	0.4141501294219154	3.04714784E8	7.531981509600882E-7
tmx-quotemedia	0.7899740708729472	0.7886108714408974	0.7892918825561313	0.21138912855910263	2.58698832E8	2.352838208707908E-7
financial-content	0.8292134831460675	0.636755823986195	0.7203513909224012	0.363244176013805	1342297.75	7.236016017486691E-7
yahoo-finance	0.7441659464131374	0.7428817946505608	0.7435233160621761	0.2571182053494392	4.40185728E8	6.801430458835966E-7
scroli	0.7975	0.5504745470232959	0.6513527309851965	0.4495254529767041	1569406.75	2.8026641984979506E-7
barchart	0.7476231633535004	0.7463330457290768	0.7469775474956822	0.25366695427092323	4.27188064E8	3.36045417270725E-7
hpcwire	0.8292134831460675	0.636755823986195	0.7203513909224012	0.363244176013805	1342111.25	7.032480766611116E-7
stocktwits	0.18518518518518517	0.04745470232959448	0.07554945054945054	0.9525452976704055	NaN	NaN
tickerspy	0.8143261074458058	0.7454702329594478	0.7783783783783782	0.2545297670405522	5.43110272E8	9.583394557921565E-7
investopedia	0.6747967479674797	0.28645383951682485	0.4021804966686857	0.7135461604831752	NaN	NaN
thestree	0.9314606741573034	0.7152717860224331	0.8091752074182527	0.28472821397756687	2.56762992E8	5.839272034791065E-6
finviz	0.4958563535911602	0.3097497842968076	0.3813064259160914	0.6902502157031924	4.32587616E8	5.722810669794853E-7
renewable-energy-world	0.8292134831460675	0.636755823986195	0.7203513909224012	0.363244176013805	1342372.25	7.315175594158063E-7
stocksmart	0.0	0.0	NaN	1.0	5996471.0	6.703634625182531E-8
advfn	0.8010118043844857	0.4098360655737705	0.5422374429223744	0.5901639344262295	13680.404296875	1.4723945014338824E-6
updown	0.7680221811460258	0.7169974115616912	0.7416331994645247	0.28300258843830883	2.46660825088E11	8.5670251337433E-7
finapps-forbes-com	0.7554585152838428	0.7463330457290768	0.7508680555555556	0.25366695427092323	1.95998192E8	4.2269502387171087E-7
foxbusiness	0.9259259259259259	0.2372735116479724	0.37774725274725274	0.7627264883520276	67856.6171875	7.088278834999073E-7
ycharts-com	0.4188626907073509	0.26056945642795515	0.32127659574468087	0.7394305435720449	8.6577504E8	4.3219934575677854E-11
nasdaq-com	1.0	1.0	1.0	0.0	0.0	NaN
boston-com	0.8292134831460675	0.636755823986195	0.7203513909224012	0.363244176013805	1342575.25	7.529384333793132E-7
bostonmerchant	0.8292134831460675	0.636755823986195	0.7203513909224012	0.363244176013805	1342573.875	7.527716547883756E-7
fool	0.723062381852552	0.6600517687661778	0.6901217861975643	0.33994823123382223	4.4960128E8	2.543269488342048E-7
insidestocks	0.7854014598540145	0.4641932700603969	0.5835140997830802	0.5358067299396031	800530.8125	5.15640351750335E-7
marketwatch	0.7152899824253075	0.7023295944779983	0.7087505441880714	0.29767040552200175	6.14697216E8	3.088771549641933E-8
zacks	0.7211238293444329	0.5979292493528904	0.6537735849056604	0.4020707506471096	4.92771264E8	3.084838695599501E-8
screamingmedia	0.7208854667949952	0.6462467644521139	0.6815286624203821	0.35375323554788607	6.14697088E8	3.08862802000931E-8
stocknod	0.8292134831460675	0.636755823986195	0.7203513909224012	0.363244176013805	1342308.25	7.2476018431189E-7
howthemarketworks	0.8395953757225434	0.5012942191544435	0.6277687736358725	0.4987057808455565	7908.74755859375	4.222598363412544E-6
pc-quote	0.778247096092925	0.635893011216566	0.6999050332383666	0.36410698878343395	2.147885824E9	1.422777540227571E-8
chron	0.8292134831460675	0.636755823986195	0.7203513909224012	0.363244176013805	1342123.25	7.045301799735171E-7
optimum	0.7546071774975752	0.6712683347713546	0.7105022831050227	0.3287316652286454	6.2637984E7	4.934724415761593E-7
business-insider	0.8292134831460675	0.636755823986195	0.7203513909224012	0.363244176013805	1342575.375	7.52952416860353E-7
wallstreetsurvivor	0.6777251184834123	0.6169111302847282	0.6458897922312556	0.3830888697152718	3.26580192E8	2.2990702746028546E-6
barrons	0.8498498498498499	0.4883520276100086	0.6202739726027398	0.5116479723899914	4.23179936E8	8.655080137032201E-7
predictwallstreet	0.7441077441077442	0.1906816220880069	0.3035714285714286	0.8093183779119931	891824.8125	5.358532817467676E-8
cnn-money	0.7700394218134035	0.5056082830025884	0.6104166666666666	0.4943917169974116	1.03010504E8	8.149272616719827E-7
easystockalterts	0.7504672897196262	0.6928386540120793	0.7205024674742035	0.30716134598792066	63643.57421875	2.139141088264296E-6
personal-wealth-biz	0.5996457041629761	0.5841242450388265	0.5917832167832167	0.41587575496117346	316965.96875	4.178552046596451E-7
