Source	Precision	Recall	Fmeasure	ErrorRate	MAD	MNAD
yahoo-finance	0.7592116538131962	0.7572649572649572	0.7582370560547712	0.24273504273504276	4.1415616E8	1.334861622126482E-6
scroli	0.8298397040690506	0.5752136752136752	0.679454820797577	0.42478632478632483	1733110.75	2.1845212927473767E-7
barchart	0.776541095890411	0.7752136752136752	0.7758768177929856	0.22478632478632476	4.02153856E8	2.1584440901278867E-7
hpcwire	0.8249721293199554	0.6324786324786325	0.7160135462022255	0.36752136752136755	1324181.25	2.51052233579685E-6
stocktwits	0.18120805369127516	0.046153846153846156	0.07356948228882834	0.9538461538461538	NaN	NaN
tickerspy	0.8151260504201681	0.7461538461538462	0.7791164658634538	0.25384615384615383	5.0512704E8	1.7687852960079908E-6
investopedia	0.6297786720321932	0.2675213675213675	0.37552489502099584	0.7324786324786325	NaN	NaN
thestree	0.9464882943143813	0.7256410256410256	0.8214804063860667	0.2743589743589744	1.74348176E8	1.7919154515766422E-6
finviz	0.5909712722298222	0.36923076923076925	0.4544976328248291	0.6307692307692307	3.05393728E8	1.5419246324199776E-7
renewable-energy-world	0.8249721293199554	0.6324786324786325	0.7160135462022255	0.36752136752136755	1322432.125	3.1819643027120037E-6
stocksmart	0.0	0.0	NaN	1.0	6824815.0	5.751004295007078E-8
advfn	0.8087986463620981	0.40854700854700854	0.5428733674048836	0.5914529914529915	16751.798828125	2.710763510549441E-6
updown	0.8582834331337326	0.7350427350427351	0.7918968692449356	0.2649572649572649	3.9321063424E10	1.7176555502373958E-6
finapps-forbes-com	0.7629757785467128	0.7538461538461538	0.7583834909716252	0.24615384615384617	1.85491984E8	1.4969623407523613E-7
foxbusiness	0.979933110367893	0.2504273504273504	0.39891082368958475	0.7495726495726496	111540.796875	3.2333952049157233E-7
ycharts-com	0.416551724137931	0.25811965811965815	0.3187335092348285	0.7418803418803419	1.018825408E9	2.900345762169021E-11
nasdaq-com	1.0	1.0	1.0	0.0	0.0	NaN
boston-com	0.822742474916388	0.6307692307692307	0.714078374455733	0.36923076923076925	1325623.5	2.4603589281468885E-6
bostonmerchant	0.8249721293199554	0.6324786324786325	0.7160135462022255	0.36752136752136755	1324297.875	2.5461017685302068E-6
fool	0.8277153558052435	0.7555555555555555	0.7899910634495084	0.24444444444444446	4.18575488E8	2.2515385467158922E-7
insidestocks	0.7840579710144927	0.4623931623931624	0.5817204301075268	0.5376068376068376	1084536.25	4.069584917942848E-7
marketwatch	0.7025151777970512	0.6923076923076923	0.6973740852346105	0.3076923076923077	8.47772288E8	2.7022689863542837E-8
zacks	0.7402061855670103	0.6136752136752137	0.6710280373831776	0.3863247863247863	4.54298848E8	2.8410573449377807E-8
screamingmedia	0.7331433998100665	0.6598290598290598	0.694556905083221	0.3401709401709402	8.4777408E8	2.6992488244559354E-8
stocknod	0.8249721293199554	0.6324786324786325	0.7160135462022255	0.36752136752136755	1322557.125	3.238307272113161E-6
howthemarketworks	0.8507890961262554	0.5068376068376068	0.6352437064809856	0.4931623931623932	11719.66015625	1.8603850548970513E-5
pc-quote	0.8002049180327869	0.6675213675213675	0.727865796831314	0.3324786324786325	1.159883904E9	1.2505816826546834E-8
chron	0.8249721293199554	0.6324786324786325	0.7160135462022255	0.36752136752136755	1322545.5	3.2402147098764544E-6
optimum	0.7089337175792507	0.6307692307692307	0.6675712347354138	0.36923076923076925	6.0972044E7	5.147264801053097E-7
business-insider	0.8249721293199554	0.6324786324786325	0.7160135462022255	0.36752136752136755	1326232.625	1.987763425859157E-6
wallstreetsurvivor	0.6910798122065728	0.629059829059829	0.6586129753914988	0.37094017094017095	3.0074912E8	9.425151802133769E-6
barrons	0.8541666666666666	0.4905982905982906	0.6232356134636264	0.5094017094017094	5.78314816E8	1.1984120646957308E-6
predictwallstreet	0.5469798657718121	0.13931623931623932	0.2220708446866485	0.8606837606837607	2077153.125	4.443116452534923E-8
cnn-money	0.7892768079800498	0.541025641025641	0.6419878296146043	0.458974358974359	9.7856648E7	1.7841028920884128E-6
easystockalterts	0.7784986098239111	0.717948717948718	0.7469986660738106	0.28205128205128205	72400.3984375	2.5957724574254826E-6
personal-wealth-biz	0.6609294320137694	0.6564102564102564	0.6586620926243568	0.3435897435897436	110863.359375	3.21333487818265E-7
