Source	Precision	Recall	Fmeasure	ErrorRate	MAD	MNAD
marketwatch	0.6744386873920553	0.6652470187393527	0.669811320754717	0.33475298126064734	6.11874944E8	2.202817128704737E-8
zacks	0.7294238683127572	0.6039182282793867	0.6607642124883504	0.3960817717206133	4.719784E8	2.1975706587795685E-8
screamingmedia	0.7246925260170294	0.6524701873935264	0.68668758404303	0.34752981260647364	6.11875008E8	2.2028832091791628E-8
stocknod	0.8298109010011123	0.6354344122657581	0.7197298601061264	0.36456558773424186	1472632.75	4.114800731258583E-7
howthemarketworks	0.8497854077253219	0.5059625212947189	0.6342765616657768	0.49403747870528114	52620.76171875	8.289258630611585E-7
pc-quote	0.8138351983723296	0.6814310051107325	0.7417709782104775	0.3185689948892675	1.06656704E9	2.718308955707016E-8
chron	0.8298109010011123	0.6354344122657581	0.7197298601061264	0.36456558773424186	1468074.375	3.4056046160912956E-7
optimum	0.7282296650717703	0.6482112436115843	0.6858945470932852	0.35178875638841567	6.9718032E7	4.5255967506818706E-7
business-insider	0.8298109010011123	0.6354344122657581	0.7197298601061264	0.36456558773424186	1472796.5	4.0948324908640643E-7
wallstreetsurvivor	0.6962616822429907	0.6345826235093697	0.6639928698752229	0.36541737649063033	3.2472096E8	4.1420767615818477E-7
barrons	0.8641063515509602	0.49829642248722317	0.6320907617504052	0.5017035775127768	4.20058848E8	3.91403773392085E-7
predictwallstreet	0.7066666666666667	0.18057921635434412	0.28765264586160105	0.8194207836456558	1193844.875	1.0115974902191738E-7
cnn-money	0.7926675094816688	0.5340715502555367	0.6381679389312978	0.46592844974446335	1.152984E8	3.8786288314440753E-7
easystockalterts	0.7483811285846439	0.6890971039182283	0.7175166297117518	0.3109028960817717	81672.6015625	1.3298711110110162E-6
personal-wealth-biz	0.6981627296587927	0.6797274275979557	0.6888217522658611	0.3202725724020443	32079.76953125	1.7364645827910863E-6
