Source	Precision	Recall	Fmeasure	ErrorRate	MAD	MNAD
ycharts-com	0.5405777166437414	0.33532423208191126	0.4139020537124803	0.6646757679180888	8.26869696E8	4.95636622022122E-11
nasdaq-com	1.0	1.0	1.0	0.0	0.0	NaN
boston-com	0.8242491657397107	0.6322525597269625	0.7155963302752294	0.3677474402730375	1778069.875	6.378159014275298E-7
bostonmerchant	0.8242491657397107	0.6322525597269625	0.7155963302752294	0.3677474402730375	1778309.25	6.462251462835411E-7
fool	0.7074766355140187	0.6459044368600683	0.6752899197145407	0.35409556313993173	4.41104064E8	1.993700493585493E-7
insidestocks	0.8453757225433526	0.4991467576791809	0.6276824034334764	0.5008532423208192	521134.15625	8.529882506991271E-7
marketwatch	0.6710182767624021	0.6578498293515358	0.6643688065489013	0.3421501706484642	5.68582336E8	3.586271901667715E-8
zacks	0.737384140061792	0.6109215017064846	0.6682221185254316	0.3890784982935154	4.03522016E8	3.572181128674856E-8
screamingmedia	0.6892278360343184	0.6168941979522184	0.6510580819450698	0.38310580204778155	5.68582208E8	3.591293662452699E-8
stocknod	0.8242491657397107	0.6322525597269625	0.7155963302752294	0.3677474402730375	1771614.25	4.6258111296992865E-7
howthemarketworks	0.8454935622317596	0.5042662116040956	0.6317477284874399	0.49573378839590443	27793.509765625	1.0084424957312876E-6
pc-quote	0.8207452165156093	0.6953924914675768	0.7528868360277136	0.30460750853242324	1.280044928E9	1.0381612014498387E-8
chron	0.8242491657397107	0.6322525597269625	0.7155963302752294	0.3677474402730375	1773572.5	5.132270644025994E-7
optimum	0.7089337175792507	0.6296928327645052	0.6669679168549479	0.37030716723549484	8.208736E7	9.478292781750497E-7
business-insider	0.8242491657397107	0.6322525597269625	0.7155963302752294	0.3677474402730375	1778310.25	6.462622650360572E-7
wallstreetsurvivor	0.6776007497656982	0.6168941979522184	0.6458240285841894	0.38310580204778155	2.83850176E8	8.284927162094391E-7
barrons	0.8486646884272997	0.4880546075085324	0.6197183098591549	0.5119453924914676	3.92577344E8	5.184624001230986E-7
predictwallstreet	0.9833333333333333	0.25170648464163825	0.4008152173913044	0.7482935153583617	38017.828125	7.181527053035097E-7
cnn-money	0.7880299251870324	0.5392491467576792	0.6403242147923	0.4607508532423208	1.27275336E8	6.711741775689006E-7
easystockalterts	0.8159111933395005	0.7525597269624573	0.7829560585885486	0.24744027303754268	29928.830078125	2.1938440113444813E-6
personal-wealth-biz	0.6786034019695614	0.6467576791808873	0.6622979467016165	0.35324232081911267	48543.890625	1.55108978106E-6
