Source	Precision	Recall	Fmeasure	ErrorRate	MAD	MNAD
hpcwire	0.8093645484949833	0.6194539249146758	0.7017883035282745	0.38054607508532423	1542279.0	5.604380817203491E-7
stocktwits	0.15100671140939598	0.03839590443686007	0.061224489795918366	0.96160409556314	NaN	NaN
tickerspy	0.7875116495806151	0.7209897610921502	0.7527839643652561	0.2790102389078498	5.40653824E8	4.872621957474621E-6
investopedia	0.5814889336016097	0.24658703071672355	0.3463151587777112	0.7534129692832765	NaN	NaN
thestree	0.9166666666666666	0.6945392491467577	0.7902912621359224	0.3054607508532423	3.47328512E8	5.169643827684922E-6
finviz	0.46994535519125685	0.2935153583617747	0.36134453781512604	0.7064846416382253	4.007816E8	6.087722113079508E-7
renewable-energy-world	0.8093645484949833	0.6194539249146758	0.7017883035282745	0.38054607508532423	1542228.375	5.578172590503527E-7
stocksmart	0.0025188916876574307	8.532423208191126E-4	0.0012746972594008922	0.9991467576791809	7239821.5	5.461807006668096E-8
advfn	0.7868020304568528	0.3967576791808874	0.5275099262620533	0.6032423208191127	16027.423828125	8.359558023585123E-7
updown	0.7608494921514312	0.7030716723549488	0.7308203991130819	0.29692832764505117	2.43636748288E11	6.415198186005E-7
finapps-forbes-com	0.7288428324697754	0.7201365187713311	0.7244635193133048	0.2798634812286689	2.0430664E8	3.974130606820836E-7
foxbusiness	0.8929765886287625	0.22781569965870307	0.36301835486063894	0.7721843003412969	58891.05078125	2.237230091850506E-6
ycharts-com	0.39118457300275483	0.24232081911262798	0.2992623814541623	0.757679180887372	8.10677696E8	3.893328021087328E-11
nasdaq-com	1.0	1.0	1.0	0.0	0.0	NaN
boston-com	0.8093645484949833	0.6194539249146758	0.7017883035282745	0.38054607508532423	1542461.125	5.701194254470465E-7
bostonmerchant	0.8093645484949833	0.6194539249146758	0.7017883035282745	0.38054607508532423	1542460.125	5.700662768504117E-7
fool	0.6878504672897197	0.6279863481228669	0.656556645851918	0.3720136518771331	4.74592288E8	1.9741776213777484E-7
insidestocks	0.7246376811594203	0.42662116040955633	0.5370569280343717	0.5733788395904437	1810938.875	1.9580045318434713E-7
marketwatch	0.6747404844290658	0.6655290102389079	0.6701030927835052	0.33447098976109213	8.00921344E8	2.553598932308887E-8
zacks	0.7037037037037037	0.5836177474402731	0.6380597014925373	0.41638225255972694	4.53171968E8	2.5411315718315564E-8
screamingmedia	NaN	0.0	NaN	1.0	NaN	NaN
stocknod	0.8093645484949833	0.6194539249146758	0.7017883035282745	0.38054607508532423	1542032.375	5.472587645272142E-7
howthemarketworks	0.836441893830703	0.4974402730375427	0.6238630283574105	0.5025597269624573	20526.369140625	1.0853676712940796E-6
pc-quote	0.7735655737704918	0.64419795221843	0.7029795158286778	0.35580204778157	1.07749376E9	2.173592683618608E-8
chron	0.8093645484949833	0.6194539249146758	0.7017883035282745	0.38054607508532423	1541960.375	5.433872729554423E-7
optimum	0.713326941514861	0.6348122866894198	0.671783295711061	0.3651877133105802	7.2029048E7	4.715355998996529E-7
business-insider	0.8093645484949833	0.6194539249146758	0.7017883035282745	0.38054607508532423	1542481.25	5.712201982532861E-7
wallstreetsurvivor	0.6713483146067416	0.6117747440273038	0.6401785714285715	0.3882252559726962	3.1707072E8	5.466045536195452E-7
barrons	0.8325925925925926	0.47952218430034127	0.6085544125609096	0.5204778156996588	5.55881216E8	6.480302090494661E-7
predictwallstreet	0.761744966442953	0.19368600682593856	0.30884353741496595	0.8063139931740615	541649.375	9.718197446773047E-8
cnn-money	0.7175866495507061	0.47696245733788395	0.5730394669400307	0.5230375426621161	1.16193872E8	6.854017442492477E-7
easystockalterts	0.7182576459684893	0.6612627986348123	0.6885828520657485	0.3387372013651877	104799.3828125	1.2571099432534538E-6
personal-wealth-biz	0.6925795053003534	0.6689419795221843	0.6805555555555556	0.33105802047781574	59859.1015625	2.20343895307451E-6
